V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
0.6952876999755069,0.2286986829081572,-0.1258916307635217,0.2390161237522728,0.357329903730483,-0.146221915012362,0.1391025869988139,-0.1307326289195033,-0.020630923007204826,-0.19607103098768308,-1.0259619517388359,0.35635926507770155,1.686117481907705,-0.4577123155915714,1.1971518669090957,0.8263043696927549,-0.39306069411942435,0.061814782350858063,0.3985917543105729,0.055596076276389975,-0.4907458584292041,-1.3569147670506987,-0.09583978393281767,-1.7194156855664138,0.8682367026293897,0.3862623631152773,-0.026194908774578533,0.04457363382305161,-0.3713119254383702
0.6261312178381933,-0.06430911518538328,0.5495088837192622,0.13537801760435283,-0.5693420078225413,-0.4196456281950012,-0.37139445816662664,0.010927125749960121,1.426505185511014,-0.20991409336956826,1.980916842654731,-1.7121157046550217,0.5242321013734096,1.6975155728821583,-0.007427081292686223,0.7586377265352592,0.16403004063420662,0.5895345415144483,0.07375439566524397,-0.23752909743591613,-0.4095492527671037,-1.0183011815514327,0.2930039369647207,0.449576620752743,-0.15167175712250874,1.5542479727434562,-0.22673075497122608,-0.032568306314776564,-0.35365513154813716
0.6044483902663322,0.08663481261682235,0.17215849641453165,0.32774222328152847,-0.07572589960368824,-0.4875801221349794,0.20502671447237833,-0.09292775085894302,-0.07341788003227905,-0.05719568853065107,0.05021923179122896,0.3977337802204928,0.17549184228222686,0.4090018864006079,1.3218285512900527,-0.03749565746913772,0.017234445998014457,-1.4474977381137586,-0.3196020558573174,-0.10311103448409063,-0.6158289212446078,-1.925468038959745,0.4705184935373113,0.0852697538695519,-0.0002494100708014003,0.022138836658845085,-0.07934824647818366,0.04179992224340548,-0.24369744759671086
0.6360981972602779,-0.02987251541806097,-0.1046823566599455,0.11656863220250255,0.34017558112201846,0.46636222219679774,-0.04657202318550438,0.13943377190941303,0.005252498223035758,0.11650346700895646,0.2532886346416302,0.18320349293008287,-0.5076902106327096,0.5588902461577976,0.7734973977420437,0.5565400839155277,-0.5544242407963247,0.1254392716214552,0.4172587196269372,-0.13451702280247996,-0.28110490755918105,-0.9259798389959901,-0.12775429012105025,-2.2796527665744435,0.710181913385516,0.5817243258377496,-0.06488245405060189,-0.053891857912830236,-0.28744215445976323
-0.6731676199059585,1.315971400006813,-1.1286518044288796,-0.44791110099716913,0.23075764567559234,-0.42359445871484075,-0.03616309394303325,0.9012754651505507,-0.1587809186250721,-0.6610216736346665,-1.367339106048059,0.41706759535586807,0.8423717324458764,-0.23478313678752005,-0.28936422491880714,0.7544848833265507,0.5742528727581314,-0.048296809628493025,-0.17742482101936993,-0.000770192660694701,-0.4039363855421748,-1.3219824178239772,0.32646937070504,-0.12119261514950957,-0.30931320520349354,0.36825473924299995,0.17823376476267533,-0.017187669052109653,-0.3359983376579041
-0.06655489464209315,0.3307534159339999,0.11521807789951635,-0.48128099486897336,0.9199220592628635,0.7831349392108032,0.3229072069462597,0.3392184485884961,1.1903930134503908,-0.4860785023390098,1.5367103889303781,-2.0611556939969313,-0.5796398898847216,1.9411526640753871,-0.8063294448112869,-0.594698709209263,0.8072252439684787,-1.1029490827842887,-1.2098479185519901,-0.4023378973705721,-0.42306274131303995,-0.7185227375292149,0.2631229808943463,-2.58980872225462,-1.530211241543258,0.4542636503357363,0.6226990356821968,0.18564077930592543,-0.3580693300206954
-1.5400477275216178,-0.9322006658588717,-0.10580994578455895,0.4473026111466204,-1.013132468513839,1.5299685973081976,2.9880375444389453,-0.6138922347353466,-0.08627116064799858,-0.09938498945553392,1.3106235149717882,0.24751375218065982,-0.6926203076237238,-0.060810756804810524,-0.46504236558284545,-0.1233195842194022,-0.2756395804182334,-0.809937362424523,-1.0592102591442236,-3.037904097203834,-0.7553462675435275,1.3369811755890229,2.038410418800826,-0.3597618644787813,0.5665061782531655,-0.7782102370936077,1.1927703757041712,-1.4079332339147563,2.685785368716579
-0.9792510513147017,-0.13145536144343783,0.29473628490934634,0.9599894256379607,0.7009347491280705,0.015547214591010324,-0.17978133369952848,-1.220473299051239,-0.1922866441045701,0.37878275740973455,1.0192514785834514,0.619122717939868,-0.6214493056183192,0.5058537969652274,0.01840868472133169,-0.75079769022066,0.3433393300125873,-0.06593810550364697,1.2406667336593542,-1.8200783897097623,1.95900040108109,0.2545656751448925,-0.9073520767131277,0.1790634805834974,-1.2793463702839711,-0.4929164275258259,1.7954947073669723,-0.16505704853794226,0.4100012042044422
-0.13244531629702289,0.25104814047866547,-0.18946976577368946,-0.5360728465142258,1.2096358619841572,-0.25114401433985545,0.8648288422699171,-0.03978582304094349,-0.3102829237889105,-0.46469217477490143,0.025347559651549403,0.3317874681101419,-0.6223247444142627,0.5566352752153654,-1.4001697262186634,-0.3358797541659636,-0.4325349121816144,0.3387412513123612,0.6672029677272698,-0.055309407022953005,0.13449655148826287,0.27479095413277155,-0.44704689161393146,0.33989405374158177,0.9816908003230937,-0.5349642485927895,-0.03974419678809527,0.014258146568375435,-0.24330016973418062
1.0708316290425466,-1.07870990011962,-0.5753338459052901,-0.9268101313549613,-1.0090490724249117,-0.7677352326455409,-0.555063046483645,-0.2629400796899651,-1.1208372895598975,1.2275305026291272,-0.909702648397348,-0.4256157560095647,0.8238380466207765,-0.3180217132746308,-0.2453853653170039,-0.5559837646635076,0.4401644749627198,-0.1297170346305077,-0.1737101403346744,-0.2782842934950621,-0.13089811420622421,0.015409085035632875,0.2115990026544442,-0.041274381548329506,-0.3507996980431141,-0.34281230288508346,-0.007713611300174787,-0.1234177038681322,0.17251732638080763
-0.9280834207257622,-1.4839295774939272,0.8079730503622508,-0.9933436945265598,-2.4786189575991755,2.1087017893480415,1.1465804720039532,0.1474829001571871,2.4021802313380016,-1.8471615233066145,0.8502192356919407,1.3288618033035844,-0.3778547287818798,-0.7447694777339385,-0.2588027232820321,-1.8671820270228694,0.9221400374862149,0.2861373741626872,2.292092471872224,-0.09012582704624968,0.3572526949956762,2.2669045076174945,0.2859987963307527,-0.2173144793218554,-0.37607086315558325,-0.8908450699129759,1.5535739905021768,-0.29491601078907304,3.0069183075951926
0.09849611119158531,0.6982429056435163,-0.6623760475820166,-0.16046960648885847,0.5067290301154261,-0.6167588573480411,0.42661554075300345,0.17997109221694033,-0.40676447099744145,-0.7079990590533666,0.6467263993310681,0.6873099349932237,0.7306353654819715,-0.3576208525470649,-0.07659510250782843,0.5207123340795603,0.15852031533804398,1.4645322280610447,0.2652702860801358,-0.23410822526213865,0.4954239957700948,1.415471632735509,-0.28070506488974944,-0.9123827017109718,-0.39804981355582564,-0.2807754730893137,-0.1518890992853141,-0.21519080077536315,-0.3201955071261455
0.9574993927590995,-0.1932440246776683,-0.5862705795718928,0.875952319386973,0.6419200209198918,1.3333086132922998,-0.1958455174275375,0.30698565611638495,1.0027510681593927,-0.0638069808087388,-1.0640661203545991,0.714698642562382,-0.17859764898577937,-0.12459858896102116,-0.9959428428010766,-1.479840169774747,0.7102423757290961,-2.276054275550711,-0.7523888308355269,-0.5111353867513184,-0.38474796614044604,-0.47483978297603346,0.5401320677574003,-0.9973397372410885,-0.15229594235165594,-1.5293543186830025,0.2178023714912812,-0.18613948976398553,-0.36248352849325366
0.9591200423915806,-0.2700915916674429,-0.46876359608709195,0.9988506949242882,-0.03191311886364503,0.16783073540083635,-0.11061202966375216,0.11233366762089644,0.9919497419967978,0.19241837319877708,-0.30002437494017725,0.47219704391647677,-1.7529826238085207,0.2461352048652837,-2.4115643767897694,-0.46150338318163725,-0.008916571461530702,-0.15387136423952846,0.8172957457922565,-0.4550310374519607,-0.4081531992132856,-0.8774659347390137,0.2973602377463951,-0.9000952731947653,0.025752792731526756,-1.6684316511547155,0.07019813934269091,-0.2023500306769868,-0.21699154683773333
0.32646648738433287,-0.3948818977641952,-0.0019594190952834296,1.1506197204608561,-0.2685499046473151,-0.5371522963203272,0.5093107310399662,-0.2952319610739528,1.2280415186007267,-0.40037980281531454,0.2718657551249016,-1.6593374958508949,1.5794511343431645,1.5367150660687576,-0.7070065269835907,-0.35177347666341635,0.5632939037779225,-0.050743357149542485,-0.4555764600537677,0.61208809049054,0.018244158483000296,-0.38921134510156724,-0.7174622190942561,0.5918742214464814,1.376323810748803,-0.7113267789151402,-0.16773629015085054,0.18700288573594076,1.040746023948292
-1.831591953431387,-0.3231369443773596,-0.2725037032041079,-0.5179352936808249,1.2849719482443847,-0.21923780395404968,0.9948986444295242,-0.7662477986670838,0.6336752409443278,0.9718649422254383,0.633011954116945,0.40469614441784413,0.5338652636478922,-0.27233115317072615,0.12700177650986624,0.16212775997343326,-1.0161083964124793,0.5887013754451934,0.5283821207322613,-2.339339537558532,-0.09457946699592558,1.367504046802326,-1.0560561617447746,0.5392649983811113,0.9436565954658551,-0.5622791379205124,-4.666053000057859,4.057398789929206,0.018285231749621992
1.0210910876480153,-0.3064452352698934,-0.6575660287336745,0.5770336683735277,-0.17972905040933188,-0.5416219505805645,0.002957561773828299,-0.10127887943327284,1.1756478653537235,0.05075681415602672,-1.5197596529367927,-0.2430418898926436,-1.9415679777260468,0.22214611339612855,-1.3325000361959372,-0.7706416112818084,0.33595077570217824,-0.5995975765756535,0.36646381617146795,-0.4834581218572286,0.06630713969062055,0.6135030077743098,-0.01901092206464537,-0.06507516750505121,0.4662960668571503,1.1875442483935887,-0.12660506308974942,-0.2581139442912334,-0.28576475904019105
0.9526770864622995,-0.4326636413803437,-0.33714851187431255,0.15429861836597436,-0.26916505311869127,-0.05128588211530292,-0.2751570139263661,-0.01548063847083702,0.9216023048302234,-0.00310627458414573,-0.92549465933078,0.44032079259913876,0.7038537993089415,-0.12533582214533465,0.6410174819091642,0.5572129284450503,-0.46318771106754036,-0.3146439548850453,0.034060571380142006,0.08379147453761122,-0.24207589588629796,-0.8588664470189076,0.5829221705167404,0.8134387144367444,-1.1383172498078469,0.5284547814321255,-0.11365349482660522,-0.09150915378102212,0.048081071439390256
-0.24601698535735142,0.018441085676623475,1.6570984686691428,1.045107899237146,-0.8429345740129911,0.7532939425317584,-0.24199133599036973,0.31109017858659,0.6298015882958605,-0.36961422543082634,-0.7105117453813274,0.20966960367099133,-0.5253345282444203,-0.6096251197993399,-0.1092113918353536,-1.409805040195889,1.1293791340220078,-0.4189430500095454,1.9296993678074792,0.346659330458321,0.21366431958056545,1.0983959812410193,-0.21146874842795982,0.8242800238504406,0.4016570699965833,1.8603412092614169,0.14440454714604473,0.013070022493367346,-0.07154370716693861
0.3418140882639646,-1.2360713056277104,-0.417319425423672,-0.24430120516082168,-0.6412546557832214,-0.3366241209613206,0.19832165081020017,-0.22194554711838613,-0.5273195569472555,0.3660799304648909,-1.2609072903113976,-0.8885207560213008,-0.5812144919095609,0.060366108415532596,-0.00442672971749313,0.8569996989450344,0.35395401419705214,-1.282583250219818,1.2274760316160558,1.2407643679780727,0.47521917259690394,0.06441846052689165,-1.085026114740728,-0.6566399534857665,1.3983362385120188,-0.1006776984906685,-0.21531050388324624,0.20413755002956332,1.544494353636641
-0.3205488250538857,0.38297173165805265,1.561384953662421,0.4300427358286661,-0.2599664547352929,0.13650586436925596,0.07938286087310824,0.2010868843506141,-0.08670092545658885,-0.36318418398296937,0.9050388174846558,1.0150511332679295,0.4902242953504232,-0.2501635999891129,-0.8827115806734505,0.08245606314199531,-0.2757279722650188,0.5774406492504899,0.2488211669147838,0.008311024196742949,0.16010713082022043,0.6354777997049541,-0.2514622426564519,0.9189879422689585,-0.2765219942762314,-1.0029703807841017,0.4158782991513251,0.4155269890999765,-0.33158413918534585
0.807995762233815,-1.07471651532322,-0.3162278084515017,-0.10381156059359285,-0.9378741958705029,-0.30360532424345077,-0.3152399866784427,-0.12735394614667173,-0.1749666276691434,0.5528205010689988,-0.5038694449975244,0.5566152841290806,1.301312119463717,-0.20879700948974392,0.37553434392837504,-1.0897854955681372,-0.07442599386846949,0.8272050157691921,-1.2315263906792702,0.03917113129652986,-0.5811618904741807,-1.7656925588879009,0.6165821863040212,1.893353241463009,-1.6473482210896544,0.3159581578356777,-0.1371429136768911,0.05093213541543804,0.8558793919175521
1.007855537100533,-0.846237254651848,-0.5735489467817501,-0.690906593136217,-0.628269967022744,-0.30235826852001946,-0.43038381953121174,-0.0005589553611915601,-0.19525772228366553,0.7424112033282385,0.1851982481154344,0.020302204367596128,-1.0181012743444282,0.4174963084312269,-0.30114745644250385,-0.853616393119342,-0.18980468790072472,1.1460069432247184,0.03481667861796041,-0.6404760463453836,-1.1280504437819958,-2.9914859933263522,0.9039557628348944,-1.070316261385789,-1.9056570822204664,1.3889704819072142,-0.2504494229268473,-0.20088169889570165,0.06754768670337218
0.7697348025461886,-0.6411344348078267,0.22239424101467126,-0.8824433289477374,-1.045962433906662,-0.7885650278182773,-0.5614779068487484,-0.22201661294567618,-1.694391086321908,1.1654266259917514,-0.39282037413491333,-0.48648000840632377,0.9769559694793093,-0.256292578060614,0.5877934070018712,-0.41957190613386913,0.4431946712198038,0.0395491076710909,-0.3596043930054555,-0.3836575700385254,-0.11711536827695289,0.19636099864471418,-0.1047411156661187,0.6864177966067839,1.0242652220068948,-0.16513921328804113,0.07738158142903329,0.04950137832001871,-0.26091282163968804
0.6402112840707062,0.23900938385105333,0.13869953784067193,0.8333976364960243,-0.02306472002191192,-0.6495559747549056,0.3175458699341617,-0.21847639297319668,-0.007581435925674258,-0.020933864508231138,-0.42527390038392054,0.7289350314791144,0.9077780940583406,0.09584077537911886,-0.06615961742903123,-0.4118437548606789,-0.05978146090512806,-0.5679845490475468,-0.09404773903422095,-0.1475882356496669,-0.0240836362691664,0.2161121921788115,-0.27261623619797165,0.7235704719746172,1.7141904484106685,-0.5675062885714789,0.057342631635319254,0.03258218483493995,-0.3712677834536446
0.7526802964110686,-0.8544112691716266,-0.6745382212711734,0.039125715341531475,0.30165839937742184,1.5439924772993379,-0.3152045419802299,0.4103708615007443,0.8226115860583031,-0.04771533275625467,0.6230571319328839,0.8032164746907816,-0.4034697255528494,0.24968744953760064,0.09845674516703275,-0.2788701359975279,0.13372071631764162,-1.4323725952476107,-0.3791134234778586,0.2466442968562989,-0.29492845127575995,-1.3112414113260402,0.5483505745943275,-1.6225836658635833,-1.647421361961576,0.44316155232695076,-0.09803951961825888,-0.11782785090536331,0.6218385889025131
1.1007825946923488,0.020795983075099483,-1.520070738008244,0.26786169155549816,0.6952794980906499,-1.021080968018216,0.66801582244917,-0.345025389005855,0.13590956928086714,0.29540501042566064,-1.2074072393566406,-0.7295470560226072,-2.0363421277088776,1.0581628885471013,0.02041758715141347,-0.5703322895705275,-0.012644168857332905,-0.3443232588788029,0.1296927292659548,-0.4585193962311645,0.32206591144404545,0.99003569085472,-0.264740870994238,1.053405133441097,1.292780387768398,1.487477734412093,-0.3267738778236929,-0.31623399668616964,-0.3315399972006203
-0.7156602215574416,0.660848680932259,1.692833146379053,1.139941075566795,0.33111119701852726,0.7515409502222773,0.052940258406517664,0.14016450050568816,0.8172321675490742,-0.21478041949491597,-0.21183187263867131,-1.907069865114581,2.0495424104169926,0.6345934078844695,-1.4060982330180343,0.4988795198367516,0.23771411768722264,-0.2214158432031388,-2.035559513660364,-0.45633178268595714,-0.20979069023490515,-0.22945623732288542,-0.6046287651326995,-0.5574049677522119,0.42533350775495715,-0.2787065573478511,-0.7180610545174452,0.2183647073833656,-0.29172392697814475
-1.132482135811107,0.1553203286419437,0.30008786378676494,0.7721808734736918,-1.5604635143338044,1.1033302167376986,1.6011838606274482,-0.006164586833140201,-0.2643001471183973,-0.2198748129607037,0.44853881643714943,0.40323563336485846,-0.37073959217029034,0.21865345671067699,-0.4381374789688534,0.105846404369002,-0.046164650425964925,0.44045394437115215,1.7536801681104488,-1.6609318976824332,-0.6221351355245872,-0.3371009785745835,0.4047122923735167,0.05893382754139311,0.31310336600505956,-0.9108854542443252,0.3335967041824587,-1.006071302574598,1.7605252268836422
-0.39842207529259455,-0.22656476647336526,1.0197100741600964,-0.3723445698272566,0.6810033632440843,2.266415066701468,-0.3233329626143014,0.7556927460039667,0.9325644858540554,-0.8208179678620197,-0.15956759129662237,0.9882778438897598,0.3247727329833159,-0.7008453133410132,-1.7972465697428326,0.17201416978600242,-0.4754467737719145,-0.19374024644935095,-2.8087455262254495,-0.24898480693586328,0.6129981930702374,2.026465345723266,0.14804494711502397,-1.5915980727833572,-1.5387534118799753,-1.586377122556356,0.7751500868129394,0.7398666857446924,-0.08659612395836233
